SuperWEB2(tm)

"Dwellings"
"Geography 2016 by Household class of income"
"Counting: household adjusted"

Filters:
"Default Summation","household adjusted"

"Summation Options","Geography 2016","Household class of income","Count",
"household adjusted","52502026 : Ward 26","R 307201 - R 614400",65.27016
"household adjusted","52502026 : Ward 26","R 614401- R 1228800",7.77204
"household adjusted","52502026 : Ward 26","R 1228801 - R 2457600",1.08071
"household adjusted","52502026 : Ward 26","R2457601 or more",1.04357
"household adjusted","52502026 : Ward 26","Unspecified",0
"household adjusted","52502026 : Ward 26","Not applicable",0
"household adjusted","52502026 : Ward 26","Total",3035.81172
"household adjusted","52502027 : Ward 27","No income",494.07106
"household adjusted","52502027 : Ward 27","R 1 - R 4800",122.44765
"household adjusted","52502027 : Ward 27","R 4801 - R 9600",206.83739
"household adjusted","52502027 : Ward 27","R 9601 - R 19200",424.07148
"household adjusted","52502027 : Ward 27","R 19201 - R 38400",433.29216
"household adjusted","52502027 : Ward 27","R 38401 -  R 76800",359.94135
"household adjusted","52502027 : Ward 27","R 76801 - R 153600",266.22744
"household adjusted","52502027 : Ward 27","R 153601 - R 307200",132.9275
"household adjusted","52502027 : Ward 27","R 307201 - R 614400",54.26284
"household adjusted","52502027 : Ward 27","R 614401- R 1228800",6.57896
"household adjusted","52502027 : Ward 27","R 1228801 - R 2457600",2.17626
"household adjusted","52502027 : Ward 27","R2457601 or more",2.88051
"household adjusted","52502027 : Ward 27","Unspecified",0
"household adjusted","52502027 : Ward 27","Not applicable",0
"household adjusted","52502027 : Ward 27","Total",2505.7146
"household adjusted","52502028 : Ward 28","No income",472.40076
"household adjusted","52502028 : Ward 28","R 1 - R 4800",51.86271
"household adjusted","52502028 : Ward 28","R 4801 - R 9600",92.20274
"household adjusted","52502028 : Ward 28","R 9601 - R 19200",332.49435
"household adjusted","52502028 : Ward 28","R 19201 - R 38400",300.04048
"household adjusted","52502028 : Ward 28","R 38401 -  R 76800",239.11957
"household adjusted","52502028 : Ward 28","R 76801 - R 153600",265.09555
"household adjusted","52502028 : Ward 28","R 153601 - R 307200",130.84495
"household adjusted","52502028 : Ward 28","R 307201 - R 614400",47.97401
"household adjusted","52502028 : Ward 28","R 614401- R 1228800",9.10244
"household adjusted","52502028 : Ward 28","R 1228801 - R 2457600",2.08714
"household adjusted","52502028 : Ward 28","R2457601 or more",3.29411
"household adjusted","52502028 : Ward 28","Unspecified",0
"household adjusted","52502028 : Ward 28","Not applicable",1
"household adjusted","52502028 : Ward 28","Total",1947.51881
"household adjusted","52502029 : Ward 29","No income",512.41304
"household adjusted","52502029 : Ward 29","R 1 - R 4800",137.83182
"household adjusted","52502029 : Ward 29","R 4801 - R 9600",204.11246
"household adjusted","52502029 : Ward 29","R 9601 - R 19200",449.31759
"household adjusted","52502029 : Ward 29","R 19201 - R 38400",485.35823
